"name","type","class","S3method","generic","package","Rversion"
"namespaceExport","closure","function",FALSE,FALSE,"base","3.3.1"
"namespaceImport","closure","function",FALSE,FALSE,"base","3.3.1"
"namespaceImportClasses","closure","function",FALSE,FALSE,"base","3.3.1"
"namespaceImportFrom","closure","function",FALSE,FALSE,"base","3.3.1"
"namespaceImportMethods","closure","function",FALSE,FALSE,"base","3.3.1"
"nargs","builtin","function",FALSE,FALSE,"base","3.3.1"
"nchar","closure","function",FALSE,FALSE,"base","3.3.1"
"ncol","closure","function",FALSE,FALSE,"base","3.3.1"
"new.env","closure","function",FALSE,FALSE,"base","3.3.1"
"next","special","function",FALSE,FALSE,"base","3.3.1"
"ngettext","closure","function",FALSE,FALSE,"base","3.3.1"
"nlevels","closure","function",FALSE,FALSE,"base","3.3.1"
"noquote","closure","function",FALSE,FALSE,"base","3.3.1"
"norm","closure","function",FALSE,FALSE,"base","3.3.1"
"normalizePath","closure","function",FALSE,FALSE,"base","3.3.1"
"nrow","closure","function",FALSE,FALSE,"base","3.3.1"
"numeric","closure","function",FALSE,FALSE,"base","3.3.1"
"numeric_version","closure","function",FALSE,FALSE,"base","3.3.1"
"nzchar","builtin","function",FALSE,FALSE,"base","3.3.1"
"objects","closure","function",FALSE,FALSE,"base","3.3.1"
"oldClass","builtin","function",FALSE,FALSE,"base","3.3.1"
"oldClass<-","builtin","function",FALSE,FALSE,"base","3.3.1"
"on.exit","special","function",FALSE,FALSE,"base","3.3.1"
"open","closure","function",FALSE,FALSE,"base","3.3.1"
"open.connection","closure","function",TRUE,FALSE,"base","3.3.1"
"open.srcfile","closure","function",TRUE,FALSE,"base","3.3.1"
"open.srcfilealias","closure","function",TRUE,FALSE,"base","3.3.1"
"open.srcfilecopy","closure","function",TRUE,FALSE,"base","3.3.1"
"options","closure","function",FALSE,FALSE,"base","3.3.1"
"order","closure","function",FALSE,FALSE,"base","3.3.1"
"ordered","closure","function",FALSE,FALSE,"base","3.3.1"
"outer","closure","function",FALSE,FALSE,"base","3.3.1"
"packBits","closure","function",FALSE,FALSE,"base","3.3.1"
"packageEvent","closure","function",FALSE,FALSE,"base","3.3.1"
"packageHasNamespace","closure","function",FALSE,FALSE,"base","3.3.1"
"packageStartupMessage","closure","function",FALSE,FALSE,"base","3.3.1"
"package_version","closure","function",FALSE,FALSE,"base","3.3.1"
"pairlist","closure","function",FALSE,FALSE,"base","3.3.1"
"parent.env","closure","function",FALSE,FALSE,"base","3.3.1"
"parent.env<-","closure","function",FALSE,FALSE,"base","3.3.1"
"parent.frame","closure","function",FALSE,FALSE,"base","3.3.1"
"parse","closure","function",FALSE,FALSE,"base","3.3.1"
"parseNamespaceFile","closure","function",FALSE,FALSE,"base","3.3.1"
"paste","closure","function",FALSE,FALSE,"base","3.3.1"
"paste0","closure","function",FALSE,FALSE,"base","3.3.1"
"path.expand","closure","function",FALSE,FALSE,"base","3.3.1"
"path.package","closure","function",FALSE,FALSE,"base","3.3.1"
"pcre_config","closure","function",FALSE,FALSE,"base","3.3.1"
"pi","double","numeric",FALSE,FALSE,"base","3.3.1"
"pipe","closure","function",FALSE,FALSE,"base","3.3.1"
"pmatch","closure","function",FALSE,FALSE,"base","3.3.1"
"pmax","closure","function",FALSE,FALSE,"base","3.3.1"
"pmax.int","closure","function",FALSE,FALSE,"base","3.3.1"
"pmin","closure","function",FALSE,FALSE,"base","3.3.1"
"pmin.int","closure","function",FALSE,FALSE,"base","3.3.1"
"polyroot","closure","function",FALSE,FALSE,"base","3.3.1"
"pos.to.env","builtin","function",FALSE,FALSE,"base","3.3.1"
"pretty","closure","function",FALSE,FALSE,"base","3.3.1"
"pretty.default","closure","function",TRUE,FALSE,"base","3.3.1"
"prettyNum","closure","function",FALSE,FALSE,"base","3.3.1"
"print","closure","function",FALSE,FALSE,"base","3.3.1"
"print.AsIs","closure","function",TRUE,FALSE,"base","3.3.1"
"print.DLLInfo","closure","function",TRUE,FALSE,"base","3.3.1"
"print.DLLInfoList","closure","function",TRUE,FALSE,"base","3.3.1"
"print.DLLRegisteredRoutines","closure","function",TRUE,FALSE,"base","3.3.1"
"print.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"print.Dlist","closure","function",TRUE,FALSE,"base","3.3.1"
"print.NativeRoutineList","closure","function",TRUE,FALSE,"base","3.3.1"
"print.POSIXct","closure","function",TRUE,FALSE,"base","3.3.1"
"print.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"print.by","closure","function",TRUE,FALSE,"base","3.3.1"
"print.condition","closure","function",TRUE,FALSE,"base","3.3.1"
"print.connection","closure","function",TRUE,FALSE,"base","3.3.1"
"print.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"print.default","closure","function",TRUE,FALSE,"base","3.3.1"
"print.difftime","closure","function",TRUE,FALSE,"base","3.3.1"
"print.factor","closure","function",TRUE,FALSE,"base","3.3.1"
"print.function","closure","function",TRUE,FALSE,"base","3.3.1"
"print.hexmode","closure","function",TRUE,FALSE,"base","3.3.1"
"print.libraryIQR","closure","function",TRUE,FALSE,"base","3.3.1"
"print.listof","closure","function",TRUE,FALSE,"base","3.3.1"
"print.noquote","closure","function",TRUE,FALSE,"base","3.3.1"
"print.numeric_version","closure","function",TRUE,FALSE,"base","3.3.1"
"print.octmode","closure","function",TRUE,FALSE,"base","3.3.1"
"print.packageInfo","closure","function",TRUE,FALSE,"base","3.3.1"
"print.proc_time","closure","function",TRUE,FALSE,"base","3.3.1"
"print.restart","closure","function",TRUE,FALSE,"base","3.3.1"
"print.rle","closure","function",TRUE,FALSE,"base","3.3.1"
"print.simple.list","closure","function",TRUE,FALSE,"base","3.3.1"
"print.srcfile","closure","function",TRUE,FALSE,"base","3.3.1"
"print.srcref","closure","function",TRUE,FALSE,"base","3.3.1"
"print.summary.table","closure","function",TRUE,FALSE,"base","3.3.1"
"print.summaryDefault","closure","function",TRUE,FALSE,"base","3.3.1"
"print.table","closure","function",TRUE,FALSE,"base","3.3.1"
"print.warnings","closure","function",TRUE,FALSE,"base","3.3.1"
"prmatrix","closure","function",FALSE,FALSE,"base","3.3.1"
"proc.time","builtin","function",FALSE,FALSE,"base","3.3.1"
"prod","builtin","function",FALSE,FALSE,"base","3.3.1"
"prop.table","closure","function",FALSE,FALSE,"base","3.3.1"
"provideDimnames","closure","function",FALSE,FALSE,"base","3.3.1"
"psigamma","closure","function",FALSE,FALSE,"base","3.3.1"
"pushBack","closure","function",FALSE,FALSE,"base","3.3.1"
"pushBackLength","closure","function",FALSE,FALSE,"base","3.3.1"
"q","closure","function",FALSE,FALSE,"base","3.3.1"
"qr","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.Q","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.R","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.X","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.coef","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.default","closure","function",TRUE,FALSE,"base","3.3.1"
"qr.fitted","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.qty","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.qy","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.resid","closure","function",FALSE,FALSE,"base","3.3.1"
"qr.solve","closure","function",FALSE,FALSE,"base","3.3.1"
"quarters","closure","function",FALSE,FALSE,"base","3.3.1"
"quarters.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"quarters.POSIXt","closure","function",TRUE,FALSE,"base","3.3.1"
"quit","closure","function",FALSE,FALSE,"base","3.3.1"
"quote","special","function",FALSE,FALSE,"base","3.3.1"
"range","builtin","function",FALSE,FALSE,"base","3.3.1"
"range.default","closure","function",TRUE,FALSE,"base","3.3.1"
"rank","closure","function",FALSE,FALSE,"base","3.3.1"
"rapply","closure","function",FALSE,FALSE,"base","3.3.1"
"raw","closure","function",FALSE,FALSE,"base","3.3.1"
"rawConnection","closure","function",FALSE,FALSE,"base","3.3.1"
"rawConnectionValue","closure","function",FALSE,FALSE,"base","3.3.1"
"rawShift","closure","function",FALSE,FALSE,"base","3.3.1"
"rawToBits","closure","function",FALSE,FALSE,"base","3.3.1"
"rawToChar","closure","function",FALSE,FALSE,"base","3.3.1"
"rbind","closure","function",FALSE,FALSE,"base","3.3.1"
"rbind.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"rcond","closure","function",FALSE,FALSE,"base","3.3.1"
"read.dcf","closure","function",FALSE,FALSE,"base","3.3.1"
"readBin","closure","function",FALSE,FALSE,"base","3.3.1"
"readChar","closure","function",FALSE,FALSE,"base","3.3.1"
"readLines","closure","function",FALSE,FALSE,"base","3.3.1"
"readRDS","closure","function",FALSE,FALSE,"base","3.3.1"
"readRenviron","closure","function",FALSE,FALSE,"base","3.3.1"
"readline","closure","function",FALSE,FALSE,"base","3.3.1"
"reg.finalizer","closure","function",FALSE,FALSE,"base","3.3.1"
"regexec","closure","function",FALSE,FALSE,"base","3.3.1"
"regexpr","closure","function",FALSE,FALSE,"base","3.3.1"
"registerS3method","closure","function",FALSE,FALSE,"base","3.3.1"
"registerS3methods","closure","function",FALSE,FALSE,"base","3.3.1"
"regmatches","closure","function",FALSE,FALSE,"base","3.3.1"
"regmatches<-","closure","function",FALSE,FALSE,"base","3.3.1"
"remove","closure","function",FALSE,FALSE,"base","3.3.1"
"removeTaskCallback","closure","function",FALSE,FALSE,"base","3.3.1"
"rep","special","function",FALSE,FALSE,"base","3.3.1"
"rep.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"rep.POSIXct","closure","function",TRUE,FALSE,"base","3.3.1"
"rep.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"rep.factor","closure","function",TRUE,FALSE,"base","3.3.1"
"rep.int","closure","function",FALSE,FALSE,"base","3.3.1"
"rep.numeric_version","closure","function",TRUE,FALSE,"base","3.3.1"
"rep_len","closure","function",FALSE,FALSE,"base","3.3.1"
"repeat","special","function",FALSE,FALSE,"base","3.3.1"
"replace","closure","function",FALSE,FALSE,"base","3.3.1"
"replicate","closure","function",FALSE,FALSE,"base","3.3.1"
"require","closure","function",FALSE,FALSE,"base","3.3.1"
"requireNamespace","closure","function",FALSE,FALSE,"base","3.3.1"
"restartDescription","closure","function",FALSE,FALSE,"base","3.3.1"
"restartFormals","closure","function",FALSE,FALSE,"base","3.3.1"
"retracemem","builtin","function",FALSE,FALSE,"base","3.3.1"
"return","special","function",FALSE,FALSE,"base","3.3.1"
"returnValue","closure","function",FALSE,FALSE,"base","3.3.1"
"rev","closure","function",FALSE,FALSE,"base","3.3.1"
"rev.default","closure","function",TRUE,FALSE,"base","3.3.1"
"rle","closure","function",FALSE,FALSE,"base","3.3.1"
"rm","closure","function",FALSE,FALSE,"base","3.3.1"
"round","special","function",FALSE,TRUE,"base","3.3.1"
"round.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"round.POSIXt","closure","function",TRUE,FALSE,"base","3.3.1"
"row","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names.data.frame","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names.default","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names<-","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names<-.data.frame","closure","function",FALSE,FALSE,"base","3.3.1"
"row.names<-.default","closure","function",FALSE,FALSE,"base","3.3.1"
"rowMeans","closure","function",FALSE,FALSE,"base","3.3.1"
"rowSums","closure","function",FALSE,FALSE,"base","3.3.1"
"rownames","closure","function",FALSE,FALSE,"base","3.3.1"
"rownames<-","closure","function",FALSE,FALSE,"base","3.3.1"
"rowsum","closure","function",FALSE,FALSE,"base","3.3.1"
"rowsum.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"rowsum.default","closure","function",TRUE,FALSE,"base","3.3.1"
"sQuote","closure","function",FALSE,FALSE,"base","3.3.1"
"sample","closure","function",FALSE,FALSE,"base","3.3.1"
"sample.int","closure","function",FALSE,FALSE,"base","3.3.1"
"sapply","closure","function",FALSE,FALSE,"base","3.3.1"
"save","closure","function",FALSE,FALSE,"base","3.3.1"
"save.image","closure","function",FALSE,FALSE,"base","3.3.1"
"saveRDS","closure","function",FALSE,FALSE,"base","3.3.1"
"scale","closure","function",FALSE,FALSE,"base","3.3.1"
"scale.default","closure","function",TRUE,FALSE,"base","3.3.1"
"scan","closure","function",FALSE,FALSE,"base","3.3.1"
"search","closure","function",FALSE,FALSE,"base","3.3.1"
"searchpaths","closure","function",FALSE,FALSE,"base","3.3.1"
"seek","closure","function",FALSE,FALSE,"base","3.3.1"
"seek.connection","closure","function",TRUE,FALSE,"base","3.3.1"
"seq","closure","function",FALSE,FALSE,"base","3.3.1"
"seq.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"seq.POSIXt","closure","function",TRUE,FALSE,"base","3.3.1"
"seq.default","closure","function",TRUE,FALSE,"base","3.3.1"
"seq.int","builtin","function",FALSE,FALSE,"base","3.3.1"
"seq_along","builtin","function",FALSE,FALSE,"base","3.3.1"
"seq_len","builtin","function",FALSE,FALSE,"base","3.3.1"
"sequence","closure","function",FALSE,FALSE,"base","3.3.1"
"serialize","closure","function",FALSE,FALSE,"base","3.3.1"
"set.seed","closure","function",FALSE,FALSE,"base","3.3.1"
"setHook","closure","function",FALSE,FALSE,"base","3.3.1"
"setNamespaceInfo","closure","function",FALSE,FALSE,"base","3.3.1"
"setSessionTimeLimit","closure","function",FALSE,FALSE,"base","3.3.1"
"setTimeLimit","closure","function",FALSE,FALSE,"base","3.3.1"
"setdiff","closure","function",FALSE,FALSE,"base","3.3.1"
"setequal","closure","function",FALSE,FALSE,"base","3.3.1"
"setwd","closure","function",FALSE,FALSE,"base","3.3.1"
"shQuote","closure","function",FALSE,FALSE,"base","3.3.1"
"showConnections","closure","function",FALSE,FALSE,"base","3.3.1"
"sign","builtin","function",FALSE,TRUE,"base","3.3.1"
"signalCondition","closure","function",FALSE,FALSE,"base","3.3.1"
"signif","special","function",FALSE,TRUE,"base","3.3.1"
"simpleCondition","closure","function",FALSE,FALSE,"base","3.3.1"
"simpleError","closure","function",FALSE,FALSE,"base","3.3.1"
"simpleMessage","closure","function",FALSE,FALSE,"base","3.3.1"
"simpleWarning","closure","function",FALSE,FALSE,"base","3.3.1"
"simplify2array","closure","function",FALSE,FALSE,"base","3.3.1"
"sin","builtin","function",FALSE,TRUE,"base","3.3.1"
"single","closure","function",FALSE,FALSE,"base","3.3.1"
"sinh","builtin","function",FALSE,TRUE,"base","3.3.1"
"sink","closure","function",FALSE,FALSE,"base","3.3.1"
"sink.number","closure","function",FALSE,FALSE,"base","3.3.1"
"sinpi","builtin","function",FALSE,TRUE,"base","3.3.1"
"slice.index","closure","function",FALSE,FALSE,"base","3.3.1"
"socketConnection","closure","function",FALSE,FALSE,"base","3.3.1"
"socketSelect","closure","function",FALSE,FALSE,"base","3.3.1"
"solve","closure","function",FALSE,FALSE,"base","3.3.1"
"solve.default","closure","function",TRUE,FALSE,"base","3.3.1"
"solve.qr","closure","function",TRUE,FALSE,"base","3.3.1"
"sort","closure","function",FALSE,FALSE,"base","3.3.1"
"sort.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"sort.default","closure","function",TRUE,FALSE,"base","3.3.1"
"sort.int","closure","function",FALSE,FALSE,"base","3.3.1"
"sort.list","closure","function",FALSE,FALSE,"base","3.3.1"
"source","closure","function",FALSE,FALSE,"base","3.3.1"
"split","closure","function",FALSE,FALSE,"base","3.3.1"
"split.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"split.POSIXct","closure","function",TRUE,FALSE,"base","3.3.1"
"split.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"split.default","closure","function",TRUE,FALSE,"base","3.3.1"
"split<-","closure","function",FALSE,FALSE,"base","3.3.1"
"split<-.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"split<-.default","closure","function",TRUE,FALSE,"base","3.3.1"
"sprintf","closure","function",FALSE,FALSE,"base","3.3.1"
"sqrt","builtin","function",FALSE,TRUE,"base","3.3.1"
"srcfile","closure","function",FALSE,FALSE,"base","3.3.1"
"srcfilealias","closure","function",FALSE,FALSE,"base","3.3.1"
"srcfilecopy","closure","function",FALSE,FALSE,"base","3.3.1"
"srcref","closure","function",FALSE,FALSE,"base","3.3.1"
"standardGeneric","builtin","function",FALSE,FALSE,"base","3.3.1"
"startsWith","closure","function",FALSE,FALSE,"base","3.3.1"
"stderr","closure","function",FALSE,FALSE,"base","3.3.1"
"stdin","closure","function",FALSE,FALSE,"base","3.3.1"
"stdout","closure","function",FALSE,FALSE,"base","3.3.1"
"stop","closure","function",FALSE,FALSE,"base","3.3.1"
"stopifnot","closure","function",FALSE,FALSE,"base","3.3.1"
"storage.mode","closure","function",FALSE,FALSE,"base","3.3.1"
"storage.mode<-","builtin","function",FALSE,FALSE,"base","3.3.1"
"strftime","closure","function",FALSE,FALSE,"base","3.3.1"
"strptime","closure","function",FALSE,FALSE,"base","3.3.1"
"strrep","closure","function",FALSE,FALSE,"base","3.3.1"
"strsplit","closure","function",FALSE,FALSE,"base","3.3.1"
"strtoi","closure","function",FALSE,FALSE,"base","3.3.1"
"strtrim","closure","function",FALSE,FALSE,"base","3.3.1"
"structure","closure","function",FALSE,FALSE,"base","3.3.1"
"strwrap","closure","function",FALSE,FALSE,"base","3.3.1"
"sub","closure","function",FALSE,FALSE,"base","3.3.1"
"subset","closure","function",FALSE,FALSE,"base","3.3.1"
"subset.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"subset.default","closure","function",TRUE,FALSE,"base","3.3.1"
"subset.matrix","closure","function",TRUE,FALSE,"base","3.3.1"
"substitute","special","function",FALSE,FALSE,"base","3.3.1"
"substr","closure","function",FALSE,FALSE,"base","3.3.1"
"substr<-","closure","function",FALSE,FALSE,"base","3.3.1"
"substring","closure","function",FALSE,FALSE,"base","3.3.1"
"substring<-","closure","function",FALSE,FALSE,"base","3.3.1"
"sum","builtin","function",FALSE,FALSE,"base","3.3.1"
"summary","closure","function",FALSE,FALSE,"base","3.3.1"
"summary.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.POSIXct","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.connection","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.default","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.factor","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.matrix","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.proc_time","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.srcfile","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.srcref","closure","function",TRUE,FALSE,"base","3.3.1"
"summary.table","closure","function",TRUE,FALSE,"base","3.3.1"
"suppressMessages","closure","function",FALSE,FALSE,"base","3.3.1"
"suppressPackageStartupMessages","closure","function",FALSE,FALSE,"base","3.3.1"
"suppressWarnings","closure","function",FALSE,FALSE,"base","3.3.1"
"svd","closure","function",FALSE,FALSE,"base","3.3.1"
"sweep","closure","function",FALSE,FALSE,"base","3.3.1"
"switch","special","function",FALSE,FALSE,"base","3.3.1"
"sys.call","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.calls","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.frame","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.frames","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.function","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.load.image","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.nframe","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.on.exit","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.parent","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.parents","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.save.image","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.source","closure","function",FALSE,FALSE,"base","3.3.1"
"sys.status","closure","function",FALSE,FALSE,"base","3.3.1"
"system","closure","function",FALSE,FALSE,"base","3.3.1"
"system.file","closure","function",FALSE,FALSE,"base","3.3.1"
"system.time","closure","function",FALSE,FALSE,"base","3.3.1"
"system2","closure","function",FALSE,FALSE,"base","3.3.1"
"t","closure","function",FALSE,FALSE,"base","3.3.1"
"t.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"t.default","closure","function",TRUE,FALSE,"base","3.3.1"
"table","closure","function",FALSE,FALSE,"base","3.3.1"
"tabulate","closure","function",FALSE,FALSE,"base","3.3.1"
"tan","builtin","function",FALSE,TRUE,"base","3.3.1"
"tanh","builtin","function",FALSE,TRUE,"base","3.3.1"
"tanpi","builtin","function",FALSE,TRUE,"base","3.3.1"
"tapply","closure","function",FALSE,FALSE,"base","3.3.1"
"taskCallbackManager","closure","function",FALSE,FALSE,"base","3.3.1"
"tcrossprod","closure","function",FALSE,FALSE,"base","3.3.1"
"tempdir","closure","function",FALSE,FALSE,"base","3.3.1"
"tempfile","closure","function",FALSE,FALSE,"base","3.3.1"
"testPlatformEquivalence","closure","function",FALSE,FALSE,"base","3.3.1"
"textConnection","closure","function",FALSE,FALSE,"base","3.3.1"
"textConnectionValue","closure","function",FALSE,FALSE,"base","3.3.1"
"toString","closure","function",FALSE,FALSE,"base","3.3.1"
"toString.default","closure","function",TRUE,FALSE,"base","3.3.1"
"tolower","closure","function",FALSE,FALSE,"base","3.3.1"
"topenv","closure","function",FALSE,FALSE,"base","3.3.1"
"toupper","closure","function",FALSE,FALSE,"base","3.3.1"
"trace","closure","function",FALSE,FALSE,"base","3.3.1"
"traceback","closure","function",FALSE,FALSE,"base","3.3.1"
"tracemem","builtin","function",FALSE,FALSE,"base","3.3.1"
"tracingState","closure","function",FALSE,FALSE,"base","3.3.1"
"transform","closure","function",FALSE,FALSE,"base","3.3.1"
"transform.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"transform.default","closure","function",TRUE,FALSE,"base","3.3.1"
"trigamma","builtin","function",FALSE,TRUE,"base","3.3.1"
"trimws","closure","function",FALSE,FALSE,"base","3.3.1"
"trunc","builtin","function",FALSE,TRUE,"base","3.3.1"
"trunc.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"trunc.POSIXt","closure","function",TRUE,FALSE,"base","3.3.1"
"truncate","closure","function",FALSE,FALSE,"base","3.3.1"
"truncate.connection","closure","function",TRUE,FALSE,"base","3.3.1"
"try","closure","function",FALSE,FALSE,"base","3.3.1"
"tryCatch","closure","function",FALSE,FALSE,"base","3.3.1"
"typeof","closure","function",FALSE,FALSE,"base","3.3.1"
"unclass","builtin","function",FALSE,FALSE,"base","3.3.1"
"undebug","closure","function",FALSE,FALSE,"base","3.3.1"
"union","closure","function",FALSE,FALSE,"base","3.3.1"
"unique","closure","function",FALSE,FALSE,"base","3.3.1"
"unique.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.array","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.default","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.matrix","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.numeric_version","closure","function",TRUE,FALSE,"base","3.3.1"
"unique.warnings","closure","function",TRUE,FALSE,"base","3.3.1"
"units","closure","function",FALSE,FALSE,"base","3.3.1"
"units.difftime","closure","function",TRUE,FALSE,"base","3.3.1"
"units<-","closure","function",FALSE,FALSE,"base","3.3.1"
"units<-.difftime","closure","function",TRUE,FALSE,"base","3.3.1"
"unix.time","closure","function",FALSE,FALSE,"base","3.3.1"
"unlink","closure","function",FALSE,FALSE,"base","3.3.1"
"unlist","closure","function",FALSE,FALSE,"base","3.3.1"
"unloadNamespace","closure","function",FALSE,FALSE,"base","3.3.1"
"unlockBinding","closure","function",FALSE,FALSE,"base","3.3.1"
"unname","closure","function",FALSE,FALSE,"base","3.3.1"
"unserialize","closure","function",FALSE,FALSE,"base","3.3.1"
"unsplit","closure","function",FALSE,FALSE,"base","3.3.1"
"untrace","closure","function",FALSE,FALSE,"base","3.3.1"
"untracemem","builtin","function",FALSE,FALSE,"base","3.3.1"
"unz","closure","function",FALSE,FALSE,"base","3.3.1"
"upper.tri","closure","function",FALSE,FALSE,"base","3.3.1"
"url","closure","function",FALSE,FALSE,"base","3.3.1"
"utf8ToInt","closure","function",FALSE,FALSE,"base","3.3.1"
"validEnc","closure","function",FALSE,FALSE,"base","3.3.1"
"validUTF8","closure","function",FALSE,FALSE,"base","3.3.1"
"vapply","closure","function",FALSE,FALSE,"base","3.3.1"
"vector","closure","function",FALSE,FALSE,"base","3.3.1"
"version","list","simple.list",FALSE,FALSE,"base","3.3.1"
"warning","closure","function",FALSE,FALSE,"base","3.3.1"
"warnings","closure","function",FALSE,FALSE,"base","3.3.1"
"weekdays","closure","function",FALSE,FALSE,"base","3.3.1"
"weekdays.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"weekdays.POSIXt","closure","function",TRUE,FALSE,"base","3.3.1"
"which","closure","function",FALSE,FALSE,"base","3.3.1"
"which.max","closure","function",FALSE,FALSE,"base","3.3.1"
"which.min","closure","function",FALSE,FALSE,"base","3.3.1"
"while","special","function",FALSE,FALSE,"base","3.3.1"
"with","closure","function",FALSE,FALSE,"base","3.3.1"
"with.default","closure","function",TRUE,FALSE,"base","3.3.1"
"withCallingHandlers","closure","function",FALSE,FALSE,"base","3.3.1"
"withRestarts","closure","function",FALSE,FALSE,"base","3.3.1"
"withVisible","closure","function",FALSE,FALSE,"base","3.3.1"
"within","closure","function",FALSE,FALSE,"base","3.3.1"
"within.data.frame","closure","function",TRUE,FALSE,"base","3.3.1"
"within.list","closure","function",TRUE,FALSE,"base","3.3.1"
"write","closure","function",FALSE,FALSE,"base","3.3.1"
"write.dcf","closure","function",FALSE,FALSE,"base","3.3.1"
"writeBin","closure","function",FALSE,FALSE,"base","3.3.1"
"writeChar","closure","function",FALSE,FALSE,"base","3.3.1"
"writeLines","closure","function",FALSE,FALSE,"base","3.3.1"
"xor","closure","function",FALSE,FALSE,"base","3.3.1"
"xor.hexmode","closure","function",FALSE,FALSE,"base","3.3.1"
"xor.octmode","closure","function",FALSE,FALSE,"base","3.3.1"
"xpdrows.data.frame","closure","function",FALSE,FALSE,"base","3.3.1"
"xtfrm","builtin","function",FALSE,FALSE,"base","3.3.1"
"xtfrm.AsIs","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.Date","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.POSIXct","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.POSIXlt","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.Surv","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.default","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.difftime","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.factor","closure","function",TRUE,FALSE,"base","3.3.1"
"xtfrm.numeric_version","closure","function",TRUE,FALSE,"base","3.3.1"
"xzfile","closure","function",FALSE,FALSE,"base","3.3.1"
"zapsmall","closure","function",FALSE,FALSE,"base","3.3.1"
"{","special","function",FALSE,FALSE,"base","3.3.1"
"|","builtin","function",FALSE,TRUE,"base","3.3.1"
"|.hexmode","closure","function",TRUE,FALSE,"base","3.3.1"
"|.octmode","closure","function",TRUE,FALSE,"base","3.3.1"
"||","special","function",FALSE,FALSE,"base","3.3.1"
"~","special","function",FALSE,FALSE,"base","3.3.1"
"cmpfile","closure","function",FALSE,FALSE,"compiler","3.3.1"
"cmpfun","closure","function",FALSE,FALSE,"compiler","3.3.1"
